Gene	Field	Nucleus ID	Mean Nascent RNA Signal	Mean PCNA Signal	Log2 Ratio
PIM2	field1	89	0.28204510296255414	0.060271167290445585	2.2263859769182632
PIM2	field1	90	0.2881989856135762	0.09131411185163721	1.6581555182951309
PIM2	field1	91	0.4477081193933583	0.14394932284840542	1.636997480079337
PIM2	field1	92	0.3638452050570459	0.12585200746965455	1.5315965690796405
PIM2	field1	93	0.5433331519471803	0.32736035590706863	0.7309574582951208
PIM2	field1	94	0.34551341350601295	0.1326046043417367	1.3816108498785948
PIM2	field1	95	0.35817132849849237	0.09175985915994897	1.9647147725551197
PIM2	field1	96	0.30141843971631205	0.08266581486395728	1.8664049244353889
PIM2	field1	97	0.383607411332549	0.07354980827282367	2.3828371078054635
PIM2	field1	98	0.262637108497423	0.06631819394424436	1.9855941484656743
PIM2	field1	99	0.46635337650323777	0.21777030812324932	1.0986162995607622
PIM2	field1	100	0.32323465926611167	0.07449770031469377	2.117314104762247
PIM2	field1	101	0.27360768871824676	0.0747874370987333	1.871240922738667
PIM2	field1	102	0.41444420388266706	0.1369602214408222	1.597420947081513
PIM2	field1	103	0.2139608387295714	0.06056255835667601	1.8208487084046456
PIM2	field1	104	0.34127609906313444	0.08122935975284969	2.0708662019796007
PIM2	field1	105	0.3466357878938823	0.11452599687893805	1.5977454903902262
PIM2	field1	106	0.3791298945961093	0.12775426472292079	1.56932076592162
SRSF1	field0	1	0.2467882359186707	0.06413627863487611	1.944061072543652
SRSF1	field0	2	0.2533549005511622	0.11329154159730506	1.161119581801027
SRSF1	field0	3	0.29833333333333334	0.10837131837307151	1.4609421990979707
SRSF1	field0	4	0.35191616559541083	0.13244098811823546	1.4098821075700911
SRSF1	field0	5	0.21263227513227514	0.06986447132616487	1.6057297147114395
SRSF1	field0	6	0.21856209827907944	0.09055876048585566	1.271117122556142
SRSF1	field0	7	0.34295284295284295	0.137330528284245	1.3203578459544583
SRSF1	field0	8	0.3431449502878074	0.10165798437186938	1.7550945930913262
SRSF1	field0	9	0.32890348134250574	0.0545887068267597	2.5909898527044746
SRSF1	field0	10	0.28737300435413643	0.1167601683029453	1.2993763467479442
SRSF1	field0	11	0.26803593232164663	0.06622754291057237	2.0169231789337787
SRSF1	field0	12	0.25210622710622715	0.05288248013090229	2.25317000929976
SRSF1	field0	13	0.2540363482671175	0.06094643435106269	2.0594212127328695
SRSF1	field0	14	0.2675326291831146	0.05645331499611923	2.244584653085383
SRSF1	field0	15	0.30202553222355205	0.03727625567605849	3.0183416586914964
SRSF1	field0	16	0.3889991181657848	0.07499610409848839	2.3748793272540696
SRSF1	field0	17	0.29509192730346573	0.05170460675369511	2.5127997221827885
SRSF1	field0	18	0.2023977551500487	0.04012474748124605	2.3346290707848727
SRSF1	field0	19	0.2913060390936497	0.05441298762551353	2.420512661449794
SRSF1	field0	20	0.2553431417067781	0.13107374265413282	0.9620586034076286
SRSF1	field0	21	0.2351530190239868	0.05955300185495182	1.9813537182691734
SRSF1	field0	22	0.32078668994556847	0.05640573593215451	2.507700499157019
SRSF1	field0	23	0.24015931158788295	0.040008125737438505	2.5856267972428735
SRSF1	field0	24	0.2676920074461058	0.06556658542754006	2.0295413953286516
SRSF1	field0	25	0.28503163503163503	0.054688894555654746	2.3818022438567152
SRSF1	field0	26	0.28319370398578325	0.03790635024231736	2.901277730998638
SRSF1	field0	27	0.25307742144476836	0.08722605451717853	1.5367477626461477
SRSF1	field0	28	0.2771784790133414	0.08107460401199221	1.7734932692198633
SRSF1	field0	29	0.32596371882086167	0.14391905429773594	1.1794537834793435
SRSF1	field0	30	0.28105311355311346	0.03812938288920056	2.8818677105686588
SRSF1	field0	31	0.20756172839506173	0.04719560022855956	2.1368161776625856
SRSF1	field0	32	0.32352538427304783	0.05613047410572677	2.527022762434463
SRSF1	field0	33	0.23879966187658497	0.06494430359262057	1.8785258994628502
SRSF1	field0	34	0.32771726798275475	0.11594564907098263	1.4990030099345735
SRSF1	field0	35	0.33479853479853483	0.09405619770759782	1.8316982976809486
SRSF1	field0	36	0.3185974823298767	0.10825242478715207	1.5573355254334338
SRSF1	field0	37	0.2397382029734971	0.07870508827654484	1.6069310109595887
SRSF1	field0	38	0.20137542196365726	0.06922902400792014	1.5404386977007793
SRSF1	field0	39	0.19534551986475063	0.045130272952853594	2.113860759266325
SRSF1	field0	40	0.27551579474656396	0.08925810047829683	1.626080018156944
SRSF1	field0	41	0.31842456608811753	0.0980833256871715	1.6988718403579677
SRSF1	field0	42	0.3400371892738305	0.14927250730704583	1.1877440625962088
SRSF1	field0	43	0.39276211210173473	0.11556438381539601	1.764958929218448
SRSF1	field0	44	0.31744578173149596	0.09732935951379151	1.7055632409005455
SRSF1	field0	45	0.349245555667574	0.18472792310562683	0.9188397989840451
SRSF1	field0	46	0.38041004303140225	0.08511655932134153	2.1600435957668944
SRSF1	field0	47	0.30803759082447607	0.10540632975421331	1.5471449135713073
SRSF1	field0	48	0.3889185248408551	0.1435289832377892	1.4381258603372447
SRSF1	field0	49	0.25276092067136846	0.06075861924598606	2.056612436150552
SRSF1	field0	50	0.331010288730877	0.13261075818826829	1.3196782403873897
SRSF1	field0	51	0.3491155991155991	0.14277004915153582	1.2900114635414903
SRSF1	field0	52	0.48313274027559744	0.13811694383223133	1.8065293060793994
SRSF1	field0	53	0.3740532066803254	0.12635498133929207	1.5657609575619718
SRSF1	field0	54	0.39240759240759243	0.16216849419864848	1.2748593928801846
SRSF1	field0	55	0.31578592975651804	0.1217050985892253	1.3755572834071503
SRSF1	field0	56	0.13692271780507073	0.03466263784616231	1.9819084803834346
SRSF1	field0	57	0.39798677884615385	0.09566066576086957	2.056722768050115
SRSF1	field0	58	0.4343924191750278	0.11201750106713823	1.9552747765664973
SRSF1	field0	59	0.3578483245149912	0.11179549114331722	1.6784862212160658
SRSF1	field0	60	0.12714516454673935	0.020266203575885412	2.6493288337034935
SRSF1	field0	61	0.36794033852857383	0.04934617605808102	2.898461655892481
SRSF1	field0	62	0.3990842490842491	0.12567077260808585	1.667044180623109
SRSF1	field0	63	0.39074248120300753	0.10991363401491105	1.8298477590914533
SRSF1	field0	64	0.43295266824678585	0.06071647920505276	2.8340492735361096
SRSF1	field0	65	0.2688357394239748	0.08468257569507469	1.6665878889310028
SRSF1	field0	66	0.4036686827384502	0.1069302651749894	1.916501418267441
SRSF1	field0	67	0.2585833478690621	0.09167751953516327	1.495989456548398
SRSF1	field0	68	0.23988920915150422	0.07788178557469018	1.6230103970378384
SRSF1	field0	69	0.29541006067723624	0.06159732556770125	2.261779341832106
SRSF1	field0	70	0.271978021978022	0.11558652797257284	1.2345168184503197
SRSF1	field0	71	0.26763815894250675	0.057389170071345814	2.2214334089627674
SRSF1	field0	72	0.28227075954348674	0.06990309830422031	2.013651381122901
SRSF1	field0	73	0.3270303914835165	0.06377788613253857	2.358296527514504
SRSF1	field0	74	0.30314810975188344	0.14361487469898646	1.0778176447814967
SRSF1	field0	75	0.26555869872701554	0.059093497007484765	2.1679595059050403
SRSF1	field0	76	0.18891108891108893	0.04646021930383782	2.023639519957454
SRSF1	field0	77	0.23004719639335022	0.047040201208328844	2.289963738049113
SRSF1	field0	78	0.21160130718954254	0.05851243021752881	1.8545334954019623
SRSF1	field0	79	0.1590853057199211	0.05475240047470061	1.538806461603071
SRSF1	field0	80	0.4006946506946507	0.1369751588896049	1.5485889726496398
SRSF1	field0	81	0.32410982410982414	0.06383381979454911	2.3440898650424047
SRSF1	field0	82	0.23127566877566877	0.0677873581537677	1.7705253445598652
SRSF1	field1	1	0.373302289483896	0.07490098887033353	2.317287685886184
SRSF1	field1	2	0.36537044354967907	0.07078183702292978	2.3679088225545204
SRSF1	field1	3	0.5503020482647957	0.15908876604471897	1.7903917342510682
SRSF1	field1	4	0.4164649159858655	0.12477567355823224	1.7388582728324653
SRSF1	field1	5	0.3174489863158126	0.09983625307539763	1.6688890761178898
SRSF1	field1	6	0.48905794551082477	0.12882821664857996	1.9245567966074857
SRSF1	field1	7	0.47162683466867544	0.20655575793335215	1.1911145300361734
SRSF1	field1	8	0.23548492828644735	0.062281151160772125	1.9187672106242566
SRSF1	field1	9	0.40643331035184294	0.06932877182137277	2.551492538848843
SRSF1	field1	10	0.31000769519149196	0.10962620207410913	1.4997113651522473
SRSF1	field1	11	0.3246789578651939	0.10858122293329547	1.580239250039215
SRSF1	field1	12	0.29889601612613387	0.09624272296484486	1.6348943020809539
SRSF1	field1	13	0.2215388670459288	0.08057541821293682	1.4591481526640986
SRSF1	field1	14	0.37458912552215295	0.08155896462379107	2.199393652320334
SRSF1	field1	15	0.3003585564610012	0.0913877017008286	1.7166138272656857
SRSF1	field1	16	0.30696519044417847	0.10984441318648919	1.4826135701541028
SRSF1	field1	17	0.37885137757081877	0.09471434801569995	1.9999770965360244
SRSF1	field1	18	0.2898410376337993	0.07736898370955853	1.9054346474003903
SRSF1	field1	19	0.4027066356228172	0.15679059456316324	1.360890225835421
SRSF1	field1	20	0.28729194852594153	0.14821253874895388	0.9548500568224254
SRSF1	field1	21	0.4192582737402295	0.17347645556260002	1.2730993828011956
SRSF1	field1	22	0.3578685575193142	0.10870633945208741	1.718993716744259
SRSF1	field1	23	0.3693378277413862	0.12820003775279729	1.5265443447595712
SRSF1	field1	24	0.26324646434375687	0.10322634967378116	1.3506028728575379
SRSF1	field1	25	0.39830367537003153	0.1634880729439617	1.284683402660252
SRSF1	field1	26	0.3906906935798882	0.09944927609360864	1.9739941157019432
SRSF1	field1	27	0.3561564099701788	0.1305043939565921	1.448412573850183
SRSF1	field1	28	0.40219854437522773	0.1286657367427584	1.6442799404767263
SRSF1	field1	29	0.3042983791528612	0.11681874601630379	1.3812148458959053
SRSF1	field1	30	0.2895882450768432	0.092185936738411	1.65138445716866
SRSF1	field1	31	0.4342706187874989	0.20499052299641046	1.0830371350273713
SRSF1	field1	32	0.22067997970209843	0.0918812737391019	1.2641129910103486
SRSF1	field1	33	0.39217833308359945	0.16832546752276628	1.2202563603664331
SRSF1	field1	34	0.31864294029602525	0.10592889576240441	1.5888445095446568
SRSF1	field1	35	0.33023581649788286	0.09054683550166145	1.866760472815192
SRSF1	field1	36	0.34301463637901347	0.1451015912420186	1.2412067966137783
SRSF1	field1	37	0.36997616275846773	0.0814964799700953	2.1826226698354714
SRSF1	field1	38	0.3414604378684893	0.09151273862948946	1.8996739488067031
SRSF1	field1	39	0.21770640735921845	0.07238355438119425	1.5886500105481187
SRSF1	field1	40	0.2872900794153921	0.10620571433506196	1.4356467835941638
SRSF1	field1	41	0.4078128734320671	0.12510433423924816	1.704775545104108
SRSF1	field1	42	0.42416587958793683	0.13318426054686533	1.6712049757872616
SRSF1	field1	43	0.5217694994179277	0.11549098706207299	2.1756323445246495
SRSF1	field1	44	0.2647093377193451	0.08228873676166394	1.6856422063709418
SRSF1	field1	45	0.4347518647867891	0.14323141283455282	1.6018442833740756
SRSF1	field1	46	0.26541423246574325	0.08740602631863228	1.6024410785840362
SRSF1	field1	47	0.19891600984751615	0.059836423040901386	1.7330635567180346
SRSF1	field1	48	0.4904443150950718	0.13831043756359934	1.8261793093397263
SRSF1	field1	49	0.2924774100559898	0.1035221066184869	1.4983863194215852
SRSF1	field1	50	0.3714467139379829	0.07433493240296554	2.32104301855663
SRSF1	field1	51	0.4680213073693865	0.12771742721590085	1.8736188159867426
SRSF1	field1	52	0.5561796662786185	0.20966346852740222	1.4074754911114717
SRSF1	field1	53	0.3986620538129827	0.12589295037560733	1.6629687918488583
SRSF1	field1	54	0.4564911223816928	0.10840380726992152	2.0741713769100234
SRSF1	field1	55	0.3454304664053572	0.11018976782149101	1.6484050698001964
SRSF1	field1	56	0.2858303863641356	0.07986571106484872	1.839511150655218
SRSF1	field1	57	0.4316519935972061	0.1253424144134322	1.7839939631563062
SRSF1	field1	58	0.2597869904463195	0.10231462626102437	1.3443167871277828
SRSF1	field1	59	0.38789289871944116	0.0985691441862397	1.9764503591266458
SRSF1	field1	60	0.5616944068632078	0.13934889970650985	2.01108382616312
SRSF1	field1	61	0.5313114688290314	0.1272425823721371	2.0619762983976186
SRSF1	field1	62	0.3895285704502988	0.13018063745341135	1.5812142646251917
SRSF1	field1	63	0.5152123118585854	0.12352890233303329	2.0603184375876347
SRSF1	field1	64	0.2625428077353436	0.06879104408097247	1.9322600165765258
SRSF1	field1	65	0.46516352933424127	0.11448090579203318	2.0226309961652142
SRSF1	field1	66	0.3592793570918923	0.0849077838583065	2.0811373226643815
SRSF1	field1	67	0.41373690337601865	0.15400058147986628	1.4257778465899362
SRSF1	field1	68	0.44940092925505065	0.10368609349733124	2.1157806965293675
SRSF1	field1	69	0.4025236986529187	0.048850149523394185	3.0426388414513466
SRSF1	field1	70	0.5259048819301301	0.12379919739774424	2.086799927845674
SRSF1	field1	71	0.4019231298066786	0.07593978249447994	2.4039918318331215
SRSF1	field1	72	0.5039990514379338	0.0808519487651629	2.640066566130822
SRSF1	field1	73	0.33764957346514246	0.11326703509612292	1.5757986904977164
SRSF1	field1	74	0.4061769968200889	0.1367116728180602	1.5709721077704162
SRSF1	field1	75	0.5569427160692063	0.18855925831240503	1.5625109589160775
SRSF1	field1	76	0.4873002434120013	0.13847150087882754	1.8152218605557775
SRSF1	field1	77	0.39659833073538403	0.14440411865145955	1.457566714408579
SRSF1	field1	78	0.4363129136120986	0.13781072830353247	1.6626749705021797
SRSF1	field1	79	0.46503811633932934	0.09219328109393247	2.3346154518056266
SRSF1	field1	80	0.3743193510834053	0.11754216901368823	1.671091206934895
SRSF1	field1	81	0.4818296468762126	0.13449811019043464	1.840937263160947
SRSF1	field1	82	0.3054783941723625	0.08021615506513582	1.9291056235355724
SRSF1	field1	83	0.3979396841434752	0.098935233565651	2.0079934764457494
SRSF1	field1	84	0.5585499330888993	0.151177292939503	1.885444799286226
SRSF1	field1	85	0.4152801673071177	0.1580628229818339	1.3935868942117036
SRSF1	field1	86	0.481385103517542	0.1554667658602909	1.6305852899328257
SRSF1	field1	87	0.3993742724097788	0.12029819014391627	1.7311264600310639
SRSF1	field1	88	0.45778937302511225	0.227725297489253	1.0073894069123723
SRSF1	field1	89	0.4647591038130834	0.13940979793574648	1.7371511656753746
SRSF1	field1	90	0.47441287678349814	0.1670535189743849	1.5058327955677995
SRSF1	field1	91	0.42903274788682494	0.2265477161114166	0.9212728254983731
SRSF1	field1	92	0.3057447993116364	0.11331462485067975	1.4319938855433696
SRSF1	field1	93	0.4811463183934808	0.1176747165285652	2.031671312007432
SRSF1	field1	94	0.2685190858403284	0.08474017031239241	1.6639067025791583
SRSF1	field1	95	0.30141388814264247	0.08213403110917285	1.8756938811357182
SRSF1	field1	96	0.270430733410943	0.10585180192681282	1.353213288960176
SRSF1	field1	97	0.3476717112922002	0.11089547899403983	1.6485251346442449
SRSF1	field1	98	0.26037470372944954	0.08863855274262927	1.554583061775407
SRSF1	field1	99	0.29135846691143547	0.038595726122982996	2.9162822307930107
SRSF1	field1	100	0.2937905371694662	0.09867570556351628	1.574021093225538
SRSF1	field1	101	0.12783994892786063	0.028162500175850765	2.182491414439334
SRSF1	field1	102	0.227181041736304	0.03849857292750644	2.5609655731134255
SRSF1	field1	103	0.24220854814568432	0.032168296887006	2.91253832093107
SRSF1	field1	104	0.2720658270716478	0.035922901055914586	2.9209799888929946
SRSF1	field1	105	0.33757275902211875	0.1248637156563454	1.4348441853160159
POLR2B	field0	1	0.12018503479354767	0.07316507591989685	0.7160301931871172
POLR2B	field0	2	0.15328011744196715	0.13588798033242477	0.17375272018478466
POLR2B	field0	3	0.11911836205499433	0.08049340759621133	0.5654532847272872
POLR2B	field0	4	0.16457152477692352	0.07759362775544004	1.0847046494673196
POLR2B	field0	5	0.11971061212390693	0.07708495208495209	0.6350298889762668
POLR2B	field0	6	0.1215637823765609	0.08455205147317107	0.5238018051155275
POLR2B	field0	7	0.09643458487389124	0.0725169614058503	0.4112321662676216
POLR2B	field0	8	0.13659568861881	0.0833501203871574	0.7126557603523632
POLR2B	field0	9	0.16586075292722688	0.088998963998964	0.8981120991378184
POLR2B	field0	10	0.136099256298057	0.0836086723937191	0.7029346832123403
POLR2B	field0	11	0.1465932496179656	0.08401060412554666	0.8031753244886246
POLR2B	field0	12	0.18712456080698175	0.10847032415659864	0.7866985331272252
POLR2B	field0	13	0.34460644753113046	0.10367355143474546	1.7329018048919214
POLR2B	field0	14	0.1087114313616808	0.07405101240717678	0.553912287499892
POLR2B	field0	15	0.1030075867052023	0.10074705387205388	0.03201294766385873
POLR2B	field0	16	0.12620423892100194	0.07927272727272726	0.6708638517020279
POLR2B	field0	17	0.11714394975657828	0.06851380642729242	0.7738157995166762
POLR2B	field0	18	0.13516208633336715	0.07291235946206708	0.8904552315493028
POLR2B	field0	19	0.15504480533382267	0.09136336914114691	0.7629974322666258
POLR2B	field0	20	0.2782792352156514	0.1099283432616766	1.3399698508726
POLR2B	field0	21	0.3937527249201862	0.1440684214406842	1.4505357637230014
POLR2B	field0	22	0.17029791018230325	0.12253590031367809	0.4748562420790168
POLR2B	field0	23	0.21646369979609778	0.08704085079489611	1.3143605467066337
POLR2B	field0	24	0.09152215799614644	0.0980265619154508	-0.09905165449443441
POLR2B	field0	25	0.08449628406275804	0.08387045053711721	0.01072529065028563
POLR2B	field0	26	0.10819911330602167	0.11674457629150183	-0.10966685060447995
POLR2B	field0	27	0.113983992885727	0.11604938271604938	-0.02590761217353382
POLR2B	field0	28	0.1676517884306141	0.076099339257234	1.1395120407057737
POLR2B	field0	29	0.09617251220536892	0.11999696210222527	-0.3193013719504178
POLR2B	field0	30	0.09007707129094412	0.0739701542170678	0.2842166377053608
POLR2B	field0	31	0.09715085991579248	0.10985368084133516	-0.17728453984149756
POLR2B	field0	32	0.14379919642723782	0.07496150131809047	0.9398338613041815
POLR2B	field0	33	0.16197428742276265	0.12753009017376835	0.3449271260281949
POLR2B	field0	34	0.13082494826232785	0.0942864862617949	0.47251477379524065
POLR2B	field0	35	0.20260323533081048	0.11633521465655758	0.8003693458852538
POLR2B	field0	36	0.11062138728323698	0.08448372615039282	0.38888496866030736
POLR2B	field0	37	0.12783781519644802	0.10079539354901675	0.3428849495787432
POLR2B	field0	38	0.1359541140369657	0.06584362139917695	1.0460042173883737
POLR2B	field0	39	0.19844210595655684	0.11925523036634146	0.7346656307610177
POLR2B	field0	40	0.09822370364119658	0.08329851638854072	0.2377804217885225
POLR2B	field0	41	0.15288409797080316	0.16629761074205515	-0.12132908649071895
POLR2B	field0	42	0.22506299095894475	0.12534533367866701	0.8444205526353311
POLR2B	field0	43	0.13193432185641282	0.09493973551944566	0.4747359852892737
POLR2B	field0	44	0.1414147028308878	0.11276223776223776	0.3266481108476486
POLR2B	field0	45	0.13178023004612602	0.10224296840458456	0.36613232281111074
POLR2B	field0	46	0.12484542604894602	0.08523041358862254	0.55070272814914
POLR2B	field0	47	0.12495089511195914	0.10255739705577895	0.28492968510380323
POLR2B	field0	48	0.13387814763138664	0.07994117419404775	0.7439098261595428
POLR2B	field0	49	0.31747752087347464	0.12677702955480732	1.3243610744029246
POLR2B	field0	50	0.2593838002074996	0.14206164206164207	0.8685713126622079
POLR2B	field0	51	0.4308859493108048	0.1605262021928688	1.424497251415152
POLR2B	field0	52	0.15566044274407062	0.08093727038571163	0.9435262657268123
POLR2B	field0	53	0.21344274704101293	0.14930054513387844	0.515629706337013
POLR2B	field0	54	0.1383637973233349	0.07775452219896666	0.8314680235265148
POLR2B	field1	1	0.16614682388740967	0.20862914862914864	-0.3284820238286215
POLR2B	field1	2	0.16582036803834743	0.25399907535829863	-0.6152020183577632
POLR2B	field1	3	0.19382937756877844	0.26835229667088073	-0.4693409872965651
POLR2B	field1	4	0.22022851625362092	0.19831773165106495	0.15118761297720668
POLR2B	field1	5	0.208849575496608	0.21161966404684848	-0.019009480162982116
POLR2B	field1	6	0.173346242954459	0.20065590974681882	-0.21106707879187422
POLR2B	field1	7	0.2927956290368444	0.198397287717676	0.5615017138625346
POLR2B	field1	8	0.19181228976946424	0.19172113289760342	0.0006857893559231932
POLR2B	field1	9	0.23866806136680613	0.18902116402116403	0.3364577405686132
POLR2B	field1	10	0.18059985914909488	0.2342291371994342	-0.375123785037166
POLR2B	field1	11	0.233224856655819	0.20176366843033508	0.20905514455404903
POLR2B	field1	12	0.17231783374121737	0.3334830787660976	-0.9525415410520922
POLR2B	field1	13	0.19633481007465745	0.2696234049175225	-0.45762975180576504
POLR2B	field1	14	0.5942152379098958	0.37064107296665433	0.6809628378264383
POLR2B	field1	15	0.2009808380328664	0.29790660225442833	-0.56780213902664
POLR2B	field1	16	0.558066556388051	0.3912144702842377	0.5124774578277087
POLR2B	field1	17	0.1818617914345868	0.23926802143362647	-0.3957851218514703
POLR2B	field1	18	0.36744264412681477	0.3035687653137318	0.2754957132403085
POLR2B	field1	19	0.1304272027166333	0.24389233954451348	-0.9029996465032603
POLR2B	field1	20	0.14429253344333784	0.21956181533646318	-0.6056305245622069
POLR2B	field1	21	0.2560451266781323	0.2607069821793748	-0.02603112078525685
POLR2B	field1	22	0.14642691107126254	0.17263794406651545	-0.23756886537232497
POLR2B	field1	23	0.19951223394578863	0.308264320220842	-0.6276907014797942
POLR2B	field1	24	0.22322175732217572	0.2181708238851096	0.033019470754334354
POLR2B	field1	25	0.12996861924686193	0.2151098901098901	-0.7269105286234443
POLR2B	field1	26	0.1372259099631925	0.24781000119345986	-0.852681507344548
POLR2B	field1	27	0.21253452566521724	0.19937752878929352	0.092194404935407
POLR2B	field1	28	0.19386012053280108	0.22857142857142854	-0.23762902450738685
POLR2B	field1	29	0.12954553185699222	0.19522519034714153	-0.591679962596265
POLR2B	field1	30	0.19007670850767086	0.24620105820105814	-0.37325520388960287
POLR2B	field1	31	0.22675678575260164	0.30388278388278384	-0.42236921860218
